"","AAPL","MSFT","GOOGL","NKE","KO","TSLA","JNJ","V","GS","NFLX","AMT"
"1",-0.0285758853757936,-0.00923852217666621,-0.0192378165953495,-0.0162310486390131,0,-0.0429502664826549,-0.0070089263629427,-0.0223211170604989,-0.0317208874651387,-0.0522379769787302,-0.0145533594596277
"2",9.41399118437047e-05,-0.0147860228662857,-0.024989078778308,-0.00589989867273699,0.0075647859780088,0.00564823398806213,-0.00492605861048379,-0.00646419327244452,-0.0204368041210463,-0.0172687867676578,-0.00265029846030362
"3",0.0139248120285065,0.0126255959101829,-0.00294531681019494,0.020445750095766,0.0124054186715132,-0.00156312945555026,0.0218359119798119,0.0133089742982468,0.0147931747472443,0.00517840909098632,0.0104586981472243
"4",0.0377024068238341,0.028993453822058,0.00347809762166174,0.0228217501220906,0.0120230095956471,-0.00156557665503332,0.00783198586680101,0.0133232678885582,0.0158391870568835,0.0219456255640744,0.00924999578931551
"5",0.00107213182287236,-0.00844072206026603,-0.0122864898214403,-0.0110852786289297,-0.0110930894811085,-0.0189806316211349,-0.0137224283760542,-0.014934043657461,-0.0154656476312871,-0.0155784606959437,-0.00511726335579343
"6",-0.0249495664380457,-0.0125812648829879,-0.00733623928126459,-0.00135509132446154,-0.00910485950811646,-0.0217681205174727,-0.00343672149869967,-0.0019595491368074,-0.0122441505825517,-0.032280782772097,-0.00433475027881958
"7",0.00883977387881352,-0.00516361086801664,0.00949085053962406,-0.00890671461055792,-0.000234456607559164,0.0100379721455091,0.00171988446849536,0.00291844118729045,-0.000756813774869691,0.0154371247728449,-0.0111756774794278
"8",-0.00381791206024973,-0.00866573948092775,0.00819664633318418,-0.0137772847675119,-0.0016435270011419,-0.0582620782821053,-0.00728125896191134,-0.0202196638675298,-0.0257438018583516,0.00138883099153198,-0.00635425659121847
"9",-0.0275155277100181,-0.0104987147693465,-0.00380217112113179,-0.00965059712366445,-0.00423786878826782,-0.00426464662711457,-0.0146256823259332,-0.00955406265162484,-0.00970138180065749,-0.00148142924441386,-0.0101269910194093
"10",-0.00780034100880522,0.0165729873728186,0.0127162100164555,0.00193769694132584,0.00353264628395689,0.00623475823968578,0.0150101439250534,0.00716410899172537,-0.00708416038326298,0.041088779647334,0.0117706851655699
"11",0.0254309900830463,0.00323837824546613,-0.00101924742223991,0.00664516572793206,0.0147045498418676,-0.00592209538376043,-0.0267876015801365,0.00738601895640745,-0.00906880482272854,0.0334073507109336,-0.00298117508267559
"12",0.00760525521349287,-0.0101831922306053,0.0202854971601423,-0.00106878257457188,0.00462333652999991,0.0238879312393165,0.00600413544331868,0.00171157282878109,0.00861742482841787,0.159900827626625,-0.00392000768714862
"13",0.0256829101050031,0.0260093317658763,0.0319780288360434,0.0247159176370655,0.00963982054265511,0.0253660854207296,0.0180886597427943,0.00124307994619155,0.0272295282193662,0.045751205506142,0.0212708742655625
"14",0.00514719024131294,0.00105979229590103,0.00861714852698325,0.00322917371287934,-0.0107940328823246,-0.00163808335351101,-0.0151489675590177,0.00267497888520651,-0.00855066639633062,0.0208345610515659,0.00776064785494501
"15",0.00106140041766434,-0.0036094260574564,-0.00969720300712629,0.00197398253740744,-0.00718312525783649,0.0257958843696167,0.000586893143684541,-0.0068373847565022,-0.000388423214406686,0.0205884809730676,0.0214549255376699
"16",-0.0356410716347089,-0.0970989457176619,-0.0293618846807147,-0.0193877769609148,-0.0142874776113149,-0.00276343714511773,-0.00166385242531941,-0.0218324417760272,-0.02202319287841,0.0168978715442369,-0.0135543905955187
"17",0.0549926889882855,-0.0350659893017387,-0.0169505422558389,-0.0126723184193445,-0.0111495880571892,-0.0326167069219196,-0.00599301372326266,-0.0186193328964483,-0.0196832884650515,-0.0261215562133392,-0.0151557734853354
"18",0.0306587696806084,0.0197120475436319,0.00156001042576692,0.0165801577312559,0.00428464267273654,0.0288227435208781,0.00882977754006387,0.00663493194961706,0.0168463887742591,0.00302396812202854,-0.00466271804845597
"19",-0.0147422454736388,-0.0390777374038542,0.0462976893932319,-0.0280051773043866,-0.0223377620091938,-0.00782785317820389,-0.0221222085627977,0.027481885675309,-0.0205517128180004,-0.00451676237555532,-0.0150487724393518
"20",0.012468651505106,0.0215484509666126,-0.0100024200136324,-0.00358378554378058,0.0101501945800417,0.0354164964334802,0.00686662745405542,0.00168553117108949,0.0177067422255854,-0.0016537184003953,0.00924059119082976
"21",0.000168699949673723,0.00772190133699402,0.00206475898545433,0.0154373762903712,0.000960990421580377,0.0345712974636991,0.0160366132414058,0.0172774826515205,0.0267070879614915,0.0353047333346588,0.0125926613467691
"22",0.00764032069960141,0.00575286029383992,-0.0135928463721382,-0.00871466864187198,0.00120001834989525,0.00086976729373367,-0.010793958385019,0.0194409824253334,-0.00813342663065253,-0.0181314261766614,-0.0125926613467691
"23",0.0071122688052152,0.0144737693826023,0.00706492938758396,0.00860735058373008,0.00263597229095769,0.0111026529413478,0.010793958385019,0.0257517236763061,0.011069580783416,0.000445507009824375,0.0176258774217084
"24",-0.00845662367393007,-0.000942664489224754,0.00761485648160498,-0.016745002533245,-0.00816898640181662,-0.0165624861292666,-0.0133623066260622,-0.0162460011303232,0.0146074946489021,-0.0101873307225837,-0.0395299817154084
"25",0.00662051701809707,-0.00117976417889265,-0.00865346442349679,-0.00677772892904693,-0.00532223263573206,0.000551927146934972,-0.0131423997481974,-0.00735622713790374,-0.00661818068192943,-0.0029072623222941,0.010081721971507
"26",0.0190292519849393,0.00564982991528629,0.0203477247590169,0.0171818576789091,0.0279830225050977,-0.00548683858024113,0.00569646471968444,-0.00343403745286341,0.0127600685791851,0.0242592465861371,-0.00341861848730129
"27",0.0231684726166375,-0.0051776004044326,-0.00400679477968646,-0.0156475816898531,-0.000708250386773912,-0.016267295724369,0.000298849977047766,0.00724473297953043,0.0166036302822565,0.00206856073525241,-0.0042633782442385
"28",0.0125727970069995,0.016614441012655,0.014778767063083,0.00752852233088142,-0.00473161948732148,-0.047738134359979,-0.0195158402595235,0.018328093437507,0.0112870045926288,0.00403688045163975,0.000104332949428354
"29",0.00489071929623863,0.0179395181319921,0.00938785718793822,0.000434601334433626,-0.0042775150698442,0.00437728474656307,0.0119157579936751,-0.00473636662773469,-0.00411855575547104,0.0203077589599863,0.00447049841562297
"30",0.00588457729697156,0.000459190072100046,-0.0112210412940419,-0.00195774041244734,-0.00429601452068384,0.00284225419214756,0.00819751441939687,0.00458839654332088,0.00538225769648459,0.00824740238762267,-0.00186891237683273
"31",0.00693808626409398,-0.00114787420948037,-0.00433959822673957,0.0189785619163994,-0.00191517665187257,0.000538196241067546,-0.00479029967141553,-0.00648189780596642,-0.00712945975347523,0.0107934908600678,-0.000208037365466041
"32",-0.00209979424822881,-0.000689524893862092,0.00697826723065864,0.000853982910719253,0.00906479759705014,0.0348450318973201,0.00737568778915154,-7.41062512270574e-05,0.00232892705174059,-0.000968734122483994,-0.00981913437445581
"33",0.00814127679328358,0.0082415539180376,-0.00854588247168797,0.0130416421224475,-0.00333008233006993,0.0251867238652972,0.00259652688004852,0.0143889894808531,0.0126115223468775,0.0075566563188989,0.0132434928813687
"34",0.0266680096237151,0.00659029049902893,-0.0126301827549882,0.000842455444881374,-0.00286313864836973,-0.0460441555362001,-0.000798341131215352,3.6756124385029e-05,-0.00628592846211351,-0.0133890740690328,0.00825366565483243
"35",-0.00626015060744134,-0.00135970134288854,0.00679929957405623,0.00430592346730085,0.00666823594055144,-0.0157009423005898,0.00517741474675848,-0.00198022099789963,0.00998649232487647,0.006422111077379,-0.0279214318204497
"36",-0.0259055599626259,-0.00227062161203717,0.0159859012626993,0.0145654688217709,-0.00190098475950284,-0.00171620903815439,0.00505180629769164,0.00198022099789963,-0.00260472002358902,0.00723875792441664,0.0332499050896846
"37",0.0125768189302162,0.00158985753999952,0.0216161744427179,0.00465057201475183,0.00970313227248942,0.0166934401336278,0.0155876844056602,0.00270700079007202,0.00563520520709471,0.00977795714808138,0.010470899296978
"38",-0.0151424515063705,-0.00477764271207093,0.00595409631214761,0.00133953505738083,0.0195906852367784,-0.0187568159578144,-0.00282528404161031,-0.00895336689836324,-0.0126186060805731,-0.016953509519114,0.00262611674427582
"39",0.00489218411028514,0.000683841700145571,0.0217825695321183,0.0166441336349288,-0.0023120344288694,-0.0300020260039466,0.00690265649085564,0.0254015348679824,0.0104827733996755,0.0111814728736102,0.00261905021483155
"40",0.00208942897985454,-0.0137677713868425,0.00653496401809184,-0.00793032945211714,-0.00580413820929815,0.011237514149768,-0.00856208878109133,-0.0108022341055136,-0.0027145216590867,-0.0116027024367078,-0.0113314620789886
"41",-0.0063591808398078,-0.00509592563513506,-0.000795112030358869,-0.00460361121527875,-0.0105324120819592,0.0143286033530408,-0.00676518839008988,-0.0056459338641055,-0.00840091296922818,-0.0104608294406106,0.00284485775361887
